Time [s],Value,Parity Error,Framing Error
4.233569800000000,0 (0x30),,
4.233657000000000,0 (0x30),,
4.233744300000000,0 (0x30),,
4.233831500000000,6 (0x36),,
4.233918800000000,0 (0x30),,
4.234006000000000,6 (0x36),,
4.234093300000000,8 (0x38),,
4.234180500000000,1 (0x31),,
4.234267800000000,4 (0x34),,
4.234355000000000,1 (0x31),,
4.234442200000000,1 (0x31),,
4.234529500000000,0 (0x30),,
4.234616700000000,0 (0x30),,
4.234704000000000,0 (0x30),,
4.234791200000000,0 (0x30),,
4.234878500000000,0 (0x30),,
4.234965700000000,0 (0x30),,
4.235053000000000,0 (0x30),,
4.235140200000000,0 (0x30),,
4.235227500000000,0 (0x30),,
4.235314700000000,0 (0x30),,
4.235401900000000,0 (0x30),,
4.235489200000000,0 (0x30),,
4.235576400000000,0 (0x30),,
4.235663700000000,0 (0x30),,
4.235750900000000,0 (0x30),,
4.235838200000000,0 (0x30),,
4.235925400000000,0 (0x30),,
4.236012700000000,0 (0x30),,
4.236099900000000,'6' (0x06),,
4.236187200000000,'220' (0xDC),,
4.236274400000000,\n (0x0A),,
4.332306600000000,\r (0x0D),,
4.332393800000000,1 (0x31),,
4.332481100000000,0 (0x30),,
4.332568300000000,0 (0x30),,
4.332655500000000,0 (0x30),,
4.332742800000000,0 (0x30),,
4.332830000000000,0 (0x30),,
4.332917300000000,0 (0x30),,
4.333004500000000,0 (0x30),,
4.333091700000000,0 (0x30),,
4.333179000000000,0 (0x30),,
4.333266200000000,6 (0x36),,
4.333353500000000,0 (0x30),,
4.333440700000000,6 (0x36),,
4.333528000000000,8 (0x38),,
4.333615200000000,1 (0x31),,
4.333702500000000,4 (0x34),,
4.333789700000000,1 (0x31),,
4.333876900000000,3 (0x33),,
4.333964200000000,0 (0x30),,
4.334051400000000,0 (0x30),,
4.334138700000000,0 (0x30),,
4.334225900000000,0 (0x30),,
4.334313200000000,0 (0x30),,
4.334400400000000,0 (0x30),,
4.334487700000000,0 (0x30),,
4.334574900000000,0 (0x30),,
4.334662200000000,0 (0x30),,
4.334749400000000,0 (0x30),,
4.334836700000000,0 (0x30),,
4.334923900000000,0 (0x30),,
